transaction_id,complaint_id,sender_account,receiver_account,amount,transaction_time,transaction_type,transaction_status
TXN82923,CC1146,ACC100052,ACC101831,66499.57,2026-01-09 22:23:45,RTGS,Reversed
TXN82924,CC1839,ACC100303,ACC101819,101245.44,2026-05-25 11:24:50,RTGS,Reversed
TXN82925,CC1560,ACC101417,ACC100450,166943.09,2025-08-23 19:15:38,ATM Withdrawal,Failed
TXN82926,CC1213,ACC100147,ACC100061,115881.35,2025-12-26 02:34:32,ATM Withdrawal,Failed
TXN82927,CC1781,ACC100912,ACC101121,88258.24,2025-07-11 16:54:00,Card Payment,Failed
TXN82928,CC1494,ACC100369,ACC101487,173878.39,2026-06-06 07:38:28,ATM Withdrawal,Pending
TXN82929,CC1013,ACC101397,ACC101749,14701.56,2026-07-30 13:52:23,Card Payment,Failed
TXN82930,CC1414,ACC101549,ACC101626,127190.02,2025-01-19 14:48:18,RTGS,Reversed
TXN82931,CC1162,ACC101371,ACC100655,135943.49,2026-01-22 20:29:00,NEFT,Pending
TXN82932,CC1459,ACC100204,ACC101924,107090.98,2026-06-04 14:22:33,IMPS,Failed
TXN82933,CC1055,ACC101628,ACC101188,110657.22,2025-02-02 21:08:02,IMPS,Failed
TXN82934,CC1908,ACC101358,ACC101857,25811.28,2025-09-16 12:50:57,ATM Withdrawal,Completed
TXN82935,CC1908,ACC100948,ACC100589,42027.35,2025-01-22 20:25:52,RTGS,Failed
TXN82936,CC1492,ACC101014,ACC100390,122968.57,2025-02-12 04:19:40,RTGS,Failed
TXN82937,CC1014,ACC101397,ACC100979,47487.64,2025-04-14 18:30:05,ATM Withdrawal,Completed
TXN82938,CC1124,ACC100139,ACC100371,12055.95,2025-07-20 12:31:58,NEFT,Completed
TXN82939,CC1753,ACC100809,ACC101267,161190.76,2025-09-16 04:57:27,UPI,Reversed
TXN82940,CC1426,ACC101357,ACC100861,55280.06,2025-03-09 00:31:44,ATM Withdrawal,Pending
TXN82941,CC1355,ACC100375,ACC100908,68659.46,2026-01-11 04:44:45,UPI,Pending
TXN82942,CC1109,ACC101954,ACC101403,180267.36,2025-07-17 00:41:00,UPI,Reversed
TXN82943,CC1082,ACC101302,ACC101774,105215.84,2025-07-02 02:21:10,ATM Withdrawal,Completed
TXN82944,CC1061,ACC101719,ACC101956,98712.24,2025-03-13 23:24:56,IMPS,Failed
TXN82945,CC1216,ACC101945,ACC100078,110193.06,2025-01-25 09:09:35,Card Payment,Pending
TXN82946,CC1099,ACC100815,ACC101006,28488.85,2025-05-14 09:24:53,Card Payment,Failed
TXN82947,CC1288,ACC100972,ACC100237,8108.28,2025-02-19 12:03:27,IMPS,Pending
TXN82948,CC1504,ACC101860,ACC100929,105908.51,2025-06-18 02:16:07,ATM Withdrawal,Completed
TXN82949,CC1041,ACC100123,ACC100941,32607.75,2025-01-27 16:42:16,IMPS,Completed
TXN82950,CC1744,ACC100215,ACC101343,19458.65,2025-03-04 23:22:49,IMPS,Failed
TXN82951,CC1477,ACC101307,ACC101782,135762.35,2025-12-05 17:40:23,IMPS,Failed
TXN82952,CC1461,ACC101214,ACC100044,177336.75,2025-08-19 12:40:29,Card Payment,Failed
TXN82953,CC1649,ACC101207,ACC101537,145719.0,2025-10-14 15:59:38,UPI,Completed
TXN82954,CC1838,ACC101195,ACC101559,123788.94,2026-08-21 20:13:47,IMPS,Failed
TXN82955,CC1553,ACC101467,ACC101748,80741.95,2025-06-16 06:49:02,ATM Withdrawal,Completed
TXN82956,CC1296,ACC100647,ACC101720,43194.39,2025-09-28 06:01:16,ATM Withdrawal,Pending
TXN82957,CC1027,ACC101613,ACC100949,169807.27,2025-01-03 00:09:25,IMPS,Failed
TXN82958,CC1346,ACC100537,ACC100915,69769.89,2026-03-21 09:50:45,UPI,Reversed
TXN82959,CC1216,ACC101084,ACC100286,68629.01,2025-04-17 15:54:52,NEFT,Pending
TXN82960,CC1054,ACC100395,ACC101726,161935.13,2026-06-04 05:05:30,NEFT,Reversed
TXN82961,CC1980,ACC100462,ACC101404,50015.19,2025-01-30 17:49:58,UPI,Failed
TXN82962,CC1567,ACC101912,ACC101994,168660.78,2025-01-14 17:56:44,ATM Withdrawal,Reversed
TXN82963,CC1902,ACC101423,ACC100162,21909.2,2026-01-12 16:01:19,RTGS,Pending
TXN82964,CC1062,ACC100815,ACC100653,136442.97,2026-04-21 15:08:05,UPI,Pending
TXN82965,CC1456,ACC100220,ACC101439,81231.48,2025-04-19 00:36:33,UPI,Reversed
TXN82966,CC1426,ACC101844,ACC100879,194848.14,2026-01-12 04:05:21,NEFT,Reversed
TXN82967,CC1496,ACC100414,ACC101696,130863.98,2025-04-28 02:00:28,UPI,Reversed
TXN82968,CC1547,ACC100841,ACC101078,129133.3,2025-10-08 13:47:53,RTGS,Completed
TXN82969,CC1298,ACC100969,ACC101816,47428.25,2025-11-15 13:35:36,RTGS,Pending
TXN82970,CC1652,ACC100956,ACC100598,195412.57,2025-12-18 05:20:29,IMPS,Reversed
TXN82971,CC1552,ACC101194,ACC101710,114143.56,2026-05-19 22:30:51,NEFT,Failed
TXN82972,CC1091,ACC100795,ACC101284,180151.93,2025-02-04 07:46:10,Card Payment,Pending
TXN82973,CC1673,ACC100984,ACC101515,165827.87,2025-04-13 08:43:46,UPI,Failed
TXN82974,CC1730,ACC101324,ACC101979,12824.1,2026-03-27 20:51:04,RTGS,Completed
TXN82975,CC1636,ACC101250,ACC101938,76305.84,2025-08-16 04:14:03,Card Payment,Failed
TXN82976,CC1500,ACC101866,ACC101007,30613.97,2026-08-29 13:04:44,UPI,Failed
TXN82977,CC1654,ACC101976,ACC101316,121923.97,2025-12-19 21:43:40,NEFT,Pending
TXN82978,CC1824,ACC101593,ACC101035,154825.71,2025-04-04 12:08:59,Card Payment,Completed
TXN82979,CC1445,ACC100380,ACC101122,147154.51,2026-06-06 02:20:46,Card Payment,Reversed
TXN82980,CC1408,ACC100110,ACC101356,165753.71,2025-07-17 00:59:36,ATM Withdrawal,Completed
TXN82981,CC1360,ACC101929,ACC100172,127961.43,2025-08-09 08:59:12,RTGS,Pending
TXN82982,CC1418,ACC100512,ACC100659,87306.16,2025-03-04 22:59:33,IMPS,Reversed
TXN82983,CC1631,ACC101289,ACC101883,151564.07,2025-09-12 09:31:09,RTGS,Failed
TXN82984,CC1097,ACC101442,ACC100870,93021.07,2025-05-28 03:51:34,IMPS,Failed
TXN82985,CC1248,ACC100043,ACC101265,81711.67,2026-05-27 09:08:38,Card Payment,Pending
TXN82986,CC1144,ACC100801,ACC101082,47633.25,2025-11-06 16:30:01,ATM Withdrawal,Pending
TXN82987,CC1598,ACC101738,ACC100688,21297.47,2025-06-22 17:45:37,UPI,Failed
TXN82988,CC1357,ACC100543,ACC101078,158029.61,2026-01-22 04:28:30,NEFT,Pending
TXN82989,CC1105,ACC101765,ACC101894,37855.51,2026-06-18 03:08:42,ATM Withdrawal,Reversed
TXN82990,CC1403,ACC100825,ACC100457,53557.53,2025-09-20 03:39:28,Card Payment,Failed
TXN82991,CC1268,ACC101885,ACC100958,85352.45,2025-07-06 04:19:25,ATM Withdrawal,Reversed
TXN82992,CC1529,ACC101635,ACC100679,188046.04,2025-04-28 13:37:11,UPI,Reversed
TXN82993,CC1380,ACC100148,ACC100945,21310.27,2026-01-16 22:42:09,Card Payment,Failed
TXN82994,CC1336,ACC100534,ACC101316,91128.47,2025-12-01 00:40:01,RTGS,Reversed
TXN82995,CC1267,ACC101399,ACC100682,141990.59,2025-02-14 15:26:26,RTGS,Reversed
TXN82996,CC1531,ACC100611,ACC100236,45556.05,2025-09-13 03:11:29,IMPS,Completed
TXN82997,CC1508,ACC101098,ACC101584,47357.17,2025-12-25 19:18:34,NEFT,Pending
TXN82998,CC1943,ACC100525,ACC100743,25796.15,2026-07-09 17:07:24,UPI,Pending
TXN82999,CC1902,ACC100747,ACC101653,50039.53,2025-04-21 15:27:44,RTGS,Failed
TXN83000,CC1418,ACC100219,ACC101654,52778.51,2025-04-16 20:49:37,Card Payment,Completed
TXN83001,CC1034,ACC101340,ACC100205,58933.78,2026-04-19 07:36:41,Card Payment,Completed
TXN83002,CC1645,ACC100347,ACC101697,115606.47,2025-08-29 10:33:16,RTGS,Completed
TXN83003,CC1691,ACC100203,ACC100276,92007.77,2025-03-17 04:56:28,IMPS,Completed
TXN83004,CC1937,ACC100659,ACC100789,129611.35,2025-12-13 06:52:53,ATM Withdrawal,Completed
TXN83005,CC1854,ACC101210,ACC100197,136389.15,2025-10-16 08:31:36,RTGS,Completed
TXN83006,CC1935,ACC101078,ACC100005,131575.16,2025-01-30 17:38:46,NEFT,Pending
TXN83007,CC1580,ACC101301,ACC100092,172511.64,2025-09-25 03:38:39,IMPS,Failed
TXN83008,CC1570,ACC101534,ACC100606,7070.84,2026-08-02 07:29:26,RTGS,Failed
TXN83009,CC1130,ACC101683,ACC100852,128171.12,2026-07-23 14:08:33,UPI,Pending
TXN83010,CC1244,ACC101127,ACC101800,77274.31,2026-03-06 05:26:02,UPI,Completed
TXN83011,CC1374,ACC101188,ACC101114,5632.05,2025-05-04 16:49:35,ATM Withdrawal,Completed
TXN83012,CC1008,ACC101432,ACC100507,510.14,2025-12-07 06:29:34,NEFT,Reversed
TXN83013,CC1887,ACC101073,ACC101508,96072.94,2025-06-14 23:41:54,Card Payment,Pending
TXN83014,CC1053,ACC101861,ACC101548,199713.51,2025-01-11 14:04:03,ATM Withdrawal,Completed
TXN83015,CC1922,ACC101564,ACC100869,114435.1,2025-06-24 05:13:55,Card Payment,Reversed
TXN83016,CC1388,ACC101935,ACC101327,78621.76,2025-04-26 11:17:04,RTGS,Completed
TXN83017,CC1999,ACC101185,ACC101150,12372.07,2025-01-03 21:57:08,IMPS,Pending
TXN83018,CC1635,ACC101359,ACC100342,166448.23,2025-11-12 04:42:35,IMPS,Pending
TXN83019,CC1341,ACC101102,ACC101575,170468.82,2025-11-10 18:10:45,IMPS,Pending
TXN83020,CC1573,ACC101194,ACC101580,179182.81,2026-07-08 15:41:41,RTGS,Failed
TXN83021,CC1360,ACC101248,ACC100182,11076.78,2025-05-25 23:14:15,RTGS,Failed
TXN83022,CC1870,ACC101075,ACC101033,70013.36,2025-06-02 16:41:14,RTGS,Reversed
TXN83023,CC1671,ACC100442,ACC101327,103370.19,2025-04-10 13:05:42,ATM Withdrawal,Completed
TXN83024,CC1359,ACC100658,ACC101967,182098.93,2026-05-15 11:13:01,Card Payment,Pending
TXN83025,CC1602,ACC100839,ACC100177,54738.84,2026-08-23 19:42:48,UPI,Failed
TXN83026,CC1067,ACC100878,ACC100959,113477.23,2025-06-10 20:02:11,IMPS,Completed
TXN83027,CC1282,ACC100673,ACC101743,53020.2,2026-07-09 02:51:04,ATM Withdrawal,Completed
TXN83028,CC1485,ACC101283,ACC100332,102907.96,2025-12-12 16:19:34,Card Payment,Reversed
TXN83029,CC1277,ACC101202,ACC100528,9063.87,2025-02-15 18:55:11,IMPS,Pending
TXN83030,CC1566,ACC101867,ACC101598,103593.65,2026-02-12 11:47:34,UPI,Reversed
TXN83031,CC1673,ACC100380,ACC100044,165732.49,2026-07-25 20:42:01,RTGS,Reversed
TXN83032,CC1822,ACC100043,ACC100165,114184.1,2026-05-25 09:55:13,Card Payment,Failed
TXN83033,CC1458,ACC100659,ACC101405,29798.45,2025-05-12 10:22:52,Card Payment,Failed
TXN83034,CC1895,ACC101304,ACC100864,100293.53,2026-07-15 08:27:52,ATM Withdrawal,Completed
TXN83035,CC1002,ACC100213,ACC100696,139065.07,2026-07-30 03:08:49,NEFT,Reversed
TXN83036,CC1878,ACC100313,ACC100560,140891.89,2025-10-28 19:41:43,RTGS,Reversed
TXN83037,CC1695,ACC100077,ACC100010,27516.23,2025-12-20 03:36:44,UPI,Reversed
TXN83038,CC1918,ACC101333,ACC100919,180877.42,2025-11-12 22:17:49,IMPS,Completed
TXN83039,CC1637,ACC101923,ACC100737,161859.34,2026-04-30 22:31:57,NEFT,Failed
TXN83040,CC1546,ACC100982,ACC100993,58124.6,2026-01-31 07:57:03,Card Payment,Pending
TXN83041,CC1342,ACC100901,ACC100271,134037.95,2025-01-31 19:06:54,Card Payment,Completed
TXN83042,CC1038,ACC101467,ACC101415,165989.88,2025-09-13 08:41:29,RTGS,Completed
TXN83043,CC1518,ACC100030,ACC101680,53199.23,2025-05-18 01:43:09,NEFT,Pending
TXN83044,CC1016,ACC100648,ACC101600,173654.83,2026-05-04 11:29:15,NEFT,Reversed
TXN83045,CC1569,ACC101587,ACC101337,150305.89,2026-05-29 15:24:22,IMPS,Failed
TXN83046,CC1746,ACC100732,ACC100711,28187.08,2026-06-06 13:35:20,IMPS,Failed
TXN83047,CC1026,ACC101485,ACC101959,85526.64,2026-01-29 08:32:30,ATM Withdrawal,Pending
TXN83048,CC1674,ACC100821,ACC100635,175021.08,2026-06-07 15:07:14,UPI,Completed
TXN83049,CC1056,ACC100360,ACC100704,70793.95,2026-02-19 20:16:21,NEFT,Pending
TXN83050,CC1293,ACC100911,ACC101274,102188.19,2025-05-20 18:16:40,Card Payment,Failed
TXN83051,CC1295,ACC100933,ACC100013,57685.6,2025-05-02 22:44:19,RTGS,Completed
TXN83052,CC1337,ACC101365,ACC101527,77434.56,2025-07-20 15:02:27,ATM Withdrawal,Failed
TXN83053,CC1665,ACC100217,ACC101747,13601.5,2025-04-17 18:25:41,UPI,Pending
TXN83054,CC1548,ACC101321,ACC100903,171173.29,2026-01-08 20:39:22,RTGS,Failed
TXN83055,CC1168,ACC100365,ACC101178,105135.95,2025-04-16 21:12:15,Card Payment,Pending
TXN83056,CC1296,ACC100157,ACC101262,133712.78,2026-04-17 14:46:05,UPI,Completed
TXN83057,CC1882,ACC100222,ACC101462,138861.96,2026-03-29 22:50:29,RTGS,Pending
TXN83058,CC1389,ACC100106,ACC101700,53169.89,2025-01-03 18:33:21,ATM Withdrawal,Pending
TXN83059,CC1450,ACC100204,ACC100529,45058.64,2026-03-02 18:49:17,IMPS,Failed
TXN83060,CC1619,ACC100421,ACC101986,127355.17,2026-05-07 12:44:33,ATM Withdrawal,Pending
TXN83061,CC1733,ACC101036,ACC100856,16758.38,2025-04-03 22:59:33,Card Payment,Reversed
TXN83062,CC1825,ACC100941,ACC100785,61771.96,2025-11-20 16:43:03,ATM Withdrawal,Failed
TXN83063,CC1194,ACC100167,ACC101617,123853.17,2025-11-22 05:46:04,Card Payment,Reversed
TXN83064,CC1858,ACC101156,ACC101508,7737.98,2025-01-29 10:12:42,UPI,Pending
TXN83065,CC1430,ACC100041,ACC100759,64051.76,2026-05-17 09:03:08,Card Payment,Failed
TXN83066,CC1949,ACC100689,ACC101273,73786.77,2026-03-29 13:36:20,RTGS,Completed
TXN83067,CC1656,ACC100350,ACC100852,103412.14,2025-08-21 01:31:33,NEFT,Reversed
TXN83068,CC1888,ACC100430,ACC100224,156367.75,2025-09-05 11:37:58,RTGS,Completed
TXN83069,CC1176,ACC101509,ACC100484,153102.24,2025-09-25 10:37:45,NEFT,Pending
TXN83070,CC1181,ACC101661,ACC100758,138760.77,2025-02-27 23:11:18,RTGS,Failed
TXN83071,CC1857,ACC101024,ACC100159,183454.12,2026-01-28 05:51:44,IMPS,Failed
TXN83072,CC1790,ACC100426,ACC100682,20985.47,2025-10-17 19:08:32,IMPS,Pending
TXN83073,CC1138,ACC101016,ACC101436,11414.67,2025-07-30 03:29:16,Card Payment,Completed
TXN83074,CC1133,ACC101075,ACC101523,15316.32,2026-01-25 00:49:40,IMPS,Reversed
TXN83075,CC1238,ACC101701,ACC100608,55121.94,2025-08-01 08:43:26,UPI,Pending
TXN83076,CC1666,ACC101980,ACC101816,149588.4,2025-08-02 07:46:23,IMPS,Failed
TXN83077,CC1076,ACC101455,ACC100827,127844.36,2026-08-30 17:42:31,UPI,Pending
TXN83078,CC1339,ACC100309,ACC100194,72317.33,2025-04-01 08:43:40,Card Payment,Pending
TXN83079,CC1970,ACC100719,ACC101750,174561.47,2026-05-02 04:41:12,Card Payment,Reversed
TXN83080,CC1946,ACC101040,ACC100750,9189.59,2025-11-16 17:23:10,IMPS,Completed
TXN83081,CC1649,ACC101810,ACC101539,28771.47,2025-09-09 10:18:41,IMPS,Pending
TXN83082,CC1899,ACC100346,ACC100526,7588.53,2025-11-24 23:59:23,NEFT,Completed
TXN83083,CC1783,ACC100831,ACC101833,15833.38,2025-04-29 07:39:01,UPI,Failed
TXN83084,CC1375,ACC101344,ACC101088,182591.75,2025-05-19 15:23:54,Card Payment,Pending
TXN83085,CC1202,ACC100549,ACC100106,101562.93,2025-02-06 11:26:35,Card Payment,Pending
TXN83086,CC1225,ACC100685,ACC100750,190029.52,2026-02-16 07:32:23,ATM Withdrawal,Completed
TXN83087,CC1539,ACC101578,ACC100316,111530.52,2025-08-03 19:36:49,IMPS,Failed
TXN83088,CC1543,ACC101619,ACC100798,116179.82,2025-02-13 01:55:22,Card Payment,Failed
TXN83089,CC1501,ACC101458,ACC101965,42095.89,2025-07-27 16:00:29,ATM Withdrawal,Pending
TXN83090,CC1416,ACC101290,ACC100796,693.35,2025-10-23 00:19:16,IMPS,Failed
TXN83091,CC1027,ACC100211,ACC100932,161557.32,2025-01-16 10:26:43,IMPS,Failed
TXN83092,CC1801,ACC100662,ACC101057,119253.02,2025-02-09 20:25:20,ATM Withdrawal,Reversed
TXN83093,CC1889,ACC101210,ACC101018,173136.57,2025-05-17 05:12:10,RTGS,Pending
TXN83094,CC1044,ACC100517,ACC100492,4119.54,2026-02-13 07:44:04,ATM Withdrawal,Completed
TXN83095,CC1889,ACC100077,ACC101693,86202.41,2026-08-01 15:53:54,UPI,Pending
TXN83096,CC1391,ACC101555,ACC100496,68306.3,2025-03-22 21:51:51,UPI,Failed
TXN83097,CC1736,ACC100302,ACC101707,10357.67,2025-06-07 17:25:06,NEFT,Pending
TXN83098,CC1222,ACC100324,ACC101135,82525.94,2025-05-04 08:00:45,NEFT,Failed
TXN83099,CC1953,ACC100676,ACC100611,27704.75,2025-09-25 23:38:09,NEFT,Failed
TXN83100,CC1246,ACC100046,ACC100305,46672.43,2025-05-15 22:03:00,UPI,Completed
TXN83101,CC1196,ACC100266,ACC100917,105522.07,2025-06-25 17:42:43,NEFT,Failed
TXN83102,CC1679,ACC100483,ACC100682,12743.69,2026-08-24 15:36:06,Card Payment,Pending
TXN83103,CC1344,ACC100472,ACC101555,32778.92,2025-11-27 12:07:40,IMPS,Reversed
TXN83104,CC1189,ACC101206,ACC100575,178907.11,2026-06-16 08:26:47,IMPS,Reversed
TXN83105,CC1293,ACC100115,ACC101843,153640.92,2026-04-11 14:37:59,RTGS,Pending
TXN83106,CC1385,ACC100142,ACC101854,55376.67,2026-07-20 06:00:41,IMPS,Completed
TXN83107,CC1612,ACC100111,ACC100804,49573.78,2025-09-01 12:03:08,IMPS,Pending
TXN83108,CC1932,ACC100250,ACC101478,193937.73,2026-03-10 15:53:46,NEFT,Reversed
TXN83109,CC1071,ACC101004,ACC101528,186537.85,2025-07-22 13:11:37,NEFT,Failed
TXN83110,CC1329,ACC101663,ACC101226,133867.91,2026-08-09 15:45:28,IMPS,Pending
TXN83111,CC1557,ACC101488,ACC101519,36869.81,2025-11-04 06:32:09,UPI,Failed
TXN83112,CC1443,ACC100341,ACC101217,32415.8,2025-07-10 05:33:54,NEFT,Pending
TXN83113,CC1535,ACC101477,ACC101611,17001.55,2026-05-28 10:11:46,NEFT,Pending
TXN83114,CC1346,ACC101232,ACC100058,77263.99,2026-05-12 21:01:49,ATM Withdrawal,Failed
TXN83115,CC1942,ACC101676,ACC101744,8952.2,2025-04-09 08:19:04,NEFT,Failed
TXN83116,CC1347,ACC101894,ACC100329,37512.22,2025-06-08 08:51:23,IMPS,Reversed
TXN83117,CC1692,ACC100054,ACC101070,133235.79,2026-08-04 07:36:45,NEFT,Failed
TXN83118,CC1036,ACC100573,ACC100850,181821.08,2025-07-13 06:41:29,RTGS,Completed
TXN83119,CC1361,ACC101891,ACC100403,171884.03,2026-07-21 23:56:59,NEFT,Pending
TXN83120,CC1733,ACC101070,ACC100916,101938.64,2026-08-20 11:50:39,UPI,Completed
TXN83121,CC1349,ACC100497,ACC101562,6937.73,2025-10-02 10:35:30,RTGS,Failed
TXN83122,CC1061,ACC101042,ACC101433,198264.26,2025-12-20 15:08:14,NEFT,Pending
TXN83123,CC1015,ACC100012,ACC100988,1393.46,2026-03-08 02:35:27,ATM Withdrawal,Failed
TXN83124,CC1516,ACC101692,ACC100611,79066.22,2026-04-13 09:29:46,Card Payment,Failed
TXN83125,CC1173,ACC101522,ACC101270,20045.83,2026-07-15 07:47:23,Card Payment,Reversed
TXN83126,CC1891,ACC100744,ACC100085,111421.75,2026-01-26 18:08:42,NEFT,Reversed
TXN83127,CC1865,ACC101923,ACC101771,187066.74,2025-01-01 23:11:21,NEFT,Failed
TXN83128,CC1823,ACC101643,ACC101301,133764.24,2025-09-28 20:06:50,UPI,Completed
TXN83129,CC1914,ACC101537,ACC101791,73907.33,2026-02-25 05:41:19,UPI,Pending
TXN83130,CC1433,ACC101352,ACC100836,89416.68,2026-06-04 00:50:41,ATM Withdrawal,Failed
TXN83131,CC1973,ACC100102,ACC101514,62958.59,2026-02-16 09:30:02,NEFT,Pending
TXN83132,CC1435,ACC101683,ACC100547,34519.81,2025-10-23 10:48:12,Card Payment,Pending
TXN83133,CC1025,ACC100881,ACC100656,54495.53,2025-08-19 04:26:40,UPI,Failed
TXN83134,CC1226,ACC100612,ACC101779,12202.16,2025-08-01 15:04:22,NEFT,Failed
TXN83135,CC1195,ACC101628,ACC100246,9080.62,2025-03-08 10:43:53,IMPS,Pending
TXN83136,CC1667,ACC101865,ACC100062,124009.67,2026-01-09 07:46:04,Card Payment,Pending
TXN83137,CC1168,ACC100745,ACC100335,147656.71,2026-02-16 08:37:28,RTGS,Reversed
TXN83138,CC1563,ACC100950,ACC100127,87255.73,2026-01-26 09:18:10,ATM Withdrawal,Reversed
TXN83139,CC1643,ACC101918,ACC101780,46934.9,2026-04-23 21:47:01,IMPS,Completed
TXN83140,CC1753,ACC100082,ACC101499,14302.5,2025-02-07 03:08:18,RTGS,Completed
TXN83141,CC1381,ACC100803,ACC101242,128213.86,2025-05-12 03:07:47,ATM Withdrawal,Reversed
TXN83142,CC1315,ACC101468,ACC101201,130755.88,2025-01-27 08:16:37,UPI,Completed
TXN83143,CC1674,ACC101985,ACC101596,144757.85,2026-03-26 05:44:12,Card Payment,Completed
TXN83144,CC1750,ACC101721,ACC101650,59040.95,2026-08-07 05:01:18,ATM Withdrawal,Pending
TXN83145,CC1017,ACC101461,ACC101962,83142.55,2025-02-27 08:05:08,UPI,Completed
TXN83146,CC1470,ACC100083,ACC101375,169558.01,2025-07-31 02:01:51,RTGS,Failed
TXN83147,CC1805,ACC100020,ACC100445,18088.84,2026-06-19 16:29:35,RTGS,Completed
TXN83148,CC1397,ACC100851,ACC100032,154267.91,2026-04-01 11:41:07,RTGS,Completed
TXN83149,CC1272,ACC101070,ACC100467,69439.85,2025-03-15 10:25:01,ATM Withdrawal,Failed
TXN83150,CC1124,ACC100545,ACC101474,26752.23,2026-04-14 15:03:43,NEFT,Completed
TXN83151,CC1351,ACC101595,ACC100472,108206.67,2025-04-28 03:21:07,UPI,Completed
TXN83152,CC1929,ACC101453,ACC100890,35246.11,2026-04-28 03:16:13,RTGS,Pending
TXN83153,CC1270,ACC100230,ACC100074,78880.88,2026-03-08 10:00:40,RTGS,Reversed
TXN83154,CC1192,ACC101940,ACC100651,69878.71,2025-05-05 22:02:31,NEFT,Reversed
TXN83155,CC1919,ACC100153,ACC100383,29552.31,2026-03-26 04:20:46,UPI,Failed
TXN83156,CC1329,ACC101667,ACC101484,149649.21,2025-11-04 00:35:33,IMPS,Completed
TXN83157,CC1758,ACC101249,ACC100878,135013.54,2025-05-12 10:49:14,NEFT,Reversed
TXN83158,CC1040,ACC100204,ACC101377,3479.42,2026-08-20 23:41:39,ATM Withdrawal,Pending
TXN83159,CC1801,ACC100153,ACC101707,174353.8,2025-04-11 22:53:17,UPI,Completed
TXN83160,CC1831,ACC101219,ACC101252,136759.96,2025-04-28 05:53:46,ATM Withdrawal,Reversed
TXN83161,CC1965,ACC101449,ACC100227,198791.13,2026-08-25 04:42:44,Card Payment,Pending
TXN83162,CC1529,ACC101067,ACC100917,171595.25,2025-11-10 23:04:21,Card Payment,Failed
TXN83163,CC1638,ACC100308,ACC101640,71510.42,2025-07-16 09:45:21,UPI,Pending
TXN83164,CC1415,ACC100874,ACC100534,129132.67,2026-05-06 07:34:59,Card Payment,Reversed
TXN83165,CC1641,ACC101220,ACC101750,79046.01,2026-03-24 08:35:04,UPI,Completed
TXN83166,CC1343,ACC100144,ACC101951,153304.49,2026-08-03 20:46:08,Card Payment,Reversed
TXN83167,CC1152,ACC101678,ACC100556,38210.63,2026-03-13 15:30:31,ATM Withdrawal,Pending
TXN83168,CC1680,ACC100790,ACC100933,92024.98,2025-03-10 00:31:00,ATM Withdrawal,Pending
TXN83169,CC1258,ACC101968,ACC100111,100911.74,2025-08-17 20:22:05,Card Payment,Pending
TXN83170,CC1196,ACC101521,ACC101561,19868.94,2025-12-30 14:36:11,UPI,Pending
TXN83171,CC1688,ACC100510,ACC101621,86738.37,2025-03-27 22:24:41,NEFT,Completed
TXN83172,CC1085,ACC100914,ACC101693,194931.75,2025-06-04 18:51:20,Card Payment,Completed
TXN83173,CC1696,ACC100288,ACC100782,129060.12,2026-02-15 01:56:43,ATM Withdrawal,Reversed
TXN83174,CC1974,ACC101202,ACC100867,155289.03,2025-03-31 00:35:17,UPI,Pending
TXN83175,CC1640,ACC100056,ACC101521,113813.26,2026-05-04 12:57:30,NEFT,Reversed
TXN83176,CC1022,ACC101587,ACC101083,83775.3,2025-07-31 06:52:37,ATM Withdrawal,Failed
TXN83177,CC1046,ACC100802,ACC100801,140590.74,2026-05-21 13:00:50,Card Payment,Failed
TXN83178,CC1363,ACC100041,ACC101078,129295.51,2025-02-07 10:53:58,UPI,Completed
TXN83179,CC1562,ACC100447,ACC100089,83509.85,2025-07-11 11:03:44,Card Payment,Completed
TXN83180,CC1360,ACC102000,ACC101973,74468.59,2026-03-18 09:19:51,UPI,Failed
TXN83181,CC1794,ACC100139,ACC101729,25797.47,2025-08-05 13:04:25,UPI,Failed
TXN83182,CC1014,ACC101432,ACC100369,119447.04,2026-08-22 19:02:28,IMPS,Completed
TXN83183,CC1596,ACC100241,ACC101562,126254.43,2025-04-23 23:57:57,RTGS,Pending
TXN83184,CC1423,ACC101011,ACC101069,53073.7,2025-01-15 07:08:53,UPI,Reversed
TXN83185,CC1454,ACC100572,ACC101155,166787.99,2025-04-06 03:49:30,IMPS,Reversed
TXN83186,CC1341,ACC100761,ACC100048,193824.39,2025-02-11 08:12:52,IMPS,Failed
TXN83187,CC1658,ACC101784,ACC100408,147693.2,2025-04-18 10:52:28,RTGS,Pending
TXN83188,CC1915,ACC100364,ACC101272,64787.29,2026-07-06 07:52:35,IMPS,Completed
TXN83189,CC1929,ACC100406,ACC101940,116855.77,2025-08-07 13:31:18,ATM Withdrawal,Reversed
TXN83190,CC1453,ACC101742,ACC100738,176556.63,2026-04-29 11:54:13,RTGS,Completed
TXN83191,CC1910,ACC100647,ACC100509,52112.88,2026-05-21 09:12:38,NEFT,Reversed
TXN83192,CC1002,ACC101062,ACC100215,34570.67,2026-04-15 17:02:48,Card Payment,Completed
TXN83193,CC1213,ACC101009,ACC101106,18255.0,2025-01-03 03:00:15,Card Payment,Pending
TXN83194,CC1822,ACC101773,ACC100012,100804.22,2025-09-03 08:58:06,IMPS,Completed
TXN83195,CC1612,ACC101404,ACC101259,5405.23,2026-04-21 11:31:45,ATM Withdrawal,Failed
